student_id,term_number,course_name,grade
3551,990,Linear Algebra,B
192,990,Linear Algebra,C
2210,990,Linear Algebra,A
9165,990,Linear Algebra,B+
1930,990,Linear Algebra,C
5357,990,Linear Algebra,D
9405,990,Linear Algebra,C+
3366,990,Linear Algebra,D
4260,990,Linear Algebra,A-
9008,990,Linear Algebra,C+
7845,990,Abstract Algebra,A
7132,990,Differential Equations I,B-
3366,990,Differential Equations I,D+
3910,990,Differential Equations I,B
2546,990,Differential Equations I,C
5498,990,Differential Equations I,C
7841,990,Differential Equations I,B
7845,990,Differential Equations I,A-
2270,990,Differential Equations I,B-
5629,990,Differential Equations I,B-
1954,990,Statistical Methods with Applications,A
6332,990,Statistical Methods with Applications,C
5987,990,Statistical Methods with Applications,B
2307,990,Statistical Methods with Applications,B
43,990,Statistical Methods with Applications,C+
3489,990,Statistical Methods with Applications,B
2736,990,Statistical Methods with Applications,B
7970,990,Statistical Methods with Applications,D+
4864,990,Statistical Methods with Applications,F
211,990,Statistical Methods with Applications,C
10436,990,Statistical Methods with Applications,B
1496,990,Statistical Methods with Applications,C
4814,990,Statistical Methods with Applications,B+
9121,990,Statistical Methods with Applications,A-
3366,990,Statistical Methods with Applications,C-
2097,990,Statistical Methods with Applications,C+
10590,990,Statistical Methods with Applications,C-
3337,990,Statistical Methods with Applications,D+
7357,990,Statistical Methods with Applications,C+
8513,990,Statistical Methods with Applications,B
10402,990,Complex Variables,B+
6480,990,Manufacturing Processes,C-
6480,990,Fluid Dynamics,C-
6480,990,Mechanisms and Machines,C
6844,990,General Physics I,B+
7129,990,General Physics I,B
9140,990,General Physics I,B-
5259,990,General Physics I,A
7141,990,General Physics I,C-
7651,990,General Physics I,B
1954,990,General Physics I,A
2307,990,General Physics I,B
1763,990,General Physics I,B+
7970,990,General Physics II,C
5726,990,General Physics II,A
5987,990,General Physics II,A-
9008,990,General Physics II,A-
9165,990,General Physics II,B+
9590,990,General Physics II,A-
2546,990,General Physics II,A
6205,990,General Physics II,B-
9767,990,General Physics II,B
4522,990,General Physics II,A
8553,990,General Physics II,C
3934,990,General Physics II,B+
1321,990,General Physics II,D
6610,990,General Physics II,B-
6846,990,General Physics II,C
8513,990,General Physics II,A-
7845,990,General Physics II,A
8272,990,General Physics II,A
229,990,General Physics II,A
3337,990,General Physics II,B-
6071,990,General Physics II,C-
1857,990,General Physics II,A
3424,990,General Physics II,B
9405,990,General Physics II,B
5498,990,General Physics II,C-
863,990,Introduction to Software Engineering,B+
211,990,Introduction to Software Engineering,B
1604,990,Introduction to Software Engineering,B
7461,990,Introduction to Software Engineering,B+
4133,990,Introduction to Software Engineering,B+
9140,990,Introduction to Software Engineering,B
8110,990,Introduction to Software Engineering,A-
437,990,Introduction to Software Engineering,B-
6144,990,Intermediate Software Engineering,A
9572,990,Intermediate Software Engineering,A-
5726,990,Intermediate Software Engineering,A
5091,990,Intermediate Software Engineering,B
6844,990,Intermediate Software Engineering,B
2551,990,Intermediate Software Engineering,B
6846,990,Intermediate Software Engineering,B-
9378,990,Intermediate Software Engineering,B
9165,990,Intermediate Software Engineering,A
6764,990,Intermediate Software Engineering,B+
2546,990,Intermediate Software Engineering,B+
3424,990,Intermediate Software Engineering,B+
8825,990,Intermediate Software Engineering,B
3794,990,Intermediate Software Engineering,A-
7132,990,Intermediate Software Engineering,B
8513,990,Intermediate Software Engineering,A-
8788,990,Intermediate Software Engineering,A
5498,990,Intermediate Software Engineering,A
9055,990,Intermediate Software Engineering,C-
4814,990,Intermediate Software Engineering,A-
4260,990,Intermediate Software Engineering,B+
229,990,Intermediate Software Engineering,A
2270,990,Intermediate Software Engineering,B-
7651,990,Intermediate Software Engineering,B
3337,990,Intermediate Software Engineering,C+
4392,990,Intermediate Software Engineering,B+
2971,990,Intermediate Software Engineering,B+
7244,990,Intermediate Software Engineering,A
2736,990,Intermediate Software Engineering,B-
6577,990,Intermediate Software Engineering,B
7357,990,Intermediate Software Engineering,B-
5629,990,Intermediate Software Engineering,C+
6144,990,Software Maintenance and Reengineering,B
6332,990,Software Maintenance and Reengineering,B
5987,990,Software Maintenance and Reengineering,C
9165,990,Software Maintenance and Reengineering,A
3337,990,Software Maintenance and Reengineering,C-
7244,990,Software Maintenance and Reengineering,A
3424,990,Software Maintenance and Reengineering,B
6977,990,Software Maintenance and Reengineering,C-
9767,990,Software Maintenance and Reengineering,A-
7970,990,Software Maintenance and Reengineering,B-
5726,990,Software Maintenance and Reengineering,A
4814,990,Software Maintenance and Reengineering,B+
4260,990,Software Maintenance and Reengineering,A
5091,990,Software Maintenance and Reengineering,B
2748,990,Software Maintenance and Reengineering,C-
9008,990,Software Maintenance and Reengineering,B
7651,990,Software Maintenance and Reengineering,B
2210,990,Software Maintenance and Reengineering,A
2971,990,Software Maintenance and Reengineering,B+
6764,990,Software Maintenance and Reengineering,A-
8086,990,Software Maintenance and Reengineering,B-
10436,990,Software Maintenance and Reengineering,B+
2736,990,Software Maintenance and Reengineering,C
2097,990,Software Maintenance and Reengineering,B
4522,990,Software Maintenance and Reengineering,A-
8553,990,Software Maintenance and Reengineering,B+
8788,990,Software Maintenance and Reengineering,B+
1496,990,Software Maintenance and Reengineering,B
6166,990,Real-Time Embedded Systems Programming,C+
3787,990,Real-Time Embedded Systems Programming,C
3910,990,Real-Time Embedded Systems Programming,C+
3551,990,Real-Time Embedded Systems Programming,B
9365,990,Real-Time Embedded Systems Programming,C+
134,990,Real-Time Embedded Systems Programming,C+
192,990,Real-Time Embedded Systems Programming,A-
2748,990,Real-Time Embedded Systems Programming,B-
2210,990,Real-Time Embedded Systems Programming,A
1930,990,Real-Time Embedded Systems Programming,B-
5357,990,Real-Time Embedded Systems Programming,C
2307,990,Real-Time Embedded Systems Programming,B+
9901,990,Real-Time Embedded Systems Programming,B-
8086,990,Real-Time Embedded Systems Programming,C
10436,990,Real-Time Embedded Systems Programming,B
1857,990,Real-Time Embedded Systems Programming,B-
2097,990,Real-Time Embedded Systems Programming,B
43,990,Real-Time Embedded Systems Programming,C
7845,990,Real-Time Embedded Systems Programming,A
3895,990,Real-Time Embedded Systems Programming,A
1496,990,Real-Time Embedded Systems Programming,C
6166,990,Software Engineering Project II,B-
3787,990,Software Engineering Project II,B
3910,990,Software Engineering Project II,A
7841,990,Software Engineering Project II,B+
3551,990,Software Engineering Project II,B
9365,990,Software Engineering Project II,B+
134,990,Software Engineering Project II,B
9076,990,Software Engineering Project II,B+
192,990,Software Engineering Project II,B
5987,990,Software Engineering Project II,A
2669,990,Software Engineering Project II,A
1930,990,Software Engineering Project II,B
5357,990,Software Engineering Project II,B
9901,990,Software Engineering Project II,A
6145,990,Software Engineering Project II,A
8086,990,Software Engineering Project II,B
1857,990,Software Engineering Project II,B
8177,990,Software Engineering Project II,A
6205,990,Software Engineering Project II,A
43,990,Software Engineering Project II,B
2993,990,Software Engineering Project II,B+
9405,990,Software Engineering Project II,A
7845,990,Software Engineering Project II,A-
3895,990,Software Engineering Project II,A
3895,990,Art and Social Studies for Teachers,A
1954,990,Painting I: Beginning Painting,A-
229,990,Art Survey,A
7852,990,Art Survey,A-
5581,990,Art Survey,B
3489,990,Art Survey,A
9008,990,Principles of Macroeconomics,B+
1930,990,Principles of Macroeconomics,B-
2669,990,Principles of Macroeconomics,B+
9055,990,Principles of Macroeconomics,C-
833,990,Principles of Macroeconomics,C-
6896,990,Principles of Macroeconomics,B
8123,990,Principles of Macroeconomics,B+
6205,990,Principles of Macroeconomics,A-
6470,990,Principles of Macroeconomics,D+
3910,990,Principles of Microeconomics,A-
2270,990,Principles of Microeconomics,B
6844,990,Principles of Microeconomics,A-
6627,990,Principles of Microeconomics,B+
100,990,Principles of Microeconomics,B-
3934,990,Principles of Microeconomics,B
4133,990,Principles of Microeconomics,C
437,990,Principles of Microeconomics,C
6577,990,Principles of Microeconomics,B+
5987,990,Interpretation of Business and Economic Data,A-
6137,990,College Writing I,B
8359,990,College Writing I,A
2307,990,College Writing II,A
8259,990,College Writing II,B
126,990,College Writing II,B
8796,990,College Writing II,B-
8123,990,College Writing II,B+
9292,990,College Writing II,C-
9812,990,College Writing II,A-
5338,990,College Writing II,A
863,990,College Writing II,A
8272,990,College Writing II,A
3637,990,College Writing II,A-
1344,990,College Writing II,A
7461,990,College Writing II,B
2592,990,College Writing II,A
5581,990,College Writing II,C
1783,990,College Writing II,A
2484,990,College Writing II,B-
1965,990,College Writing II,B+
7168,990,College Writing II,A
400,990,College Writing II,B
6896,990,College Writing II,A
833,990,College Writing II,A
8488,990,College Writing II,B+
7650,990,College Writing II,B-
7129,990,College Writing II,B
2314,990,College Writing II,A
6627,990,College Writing II,A
5918,990,Thematic Studies in Literature,A
5499,990,Introduction to Creative Writing,B-
6368,990,Introduction to Film,A
5918,990,Technical Writing,F
7364,990,Technical Writing,C-
6332,990,Technical Writing,A
411,990,"Race, Gender, and Class",B+
9901,990,Black Experience in the U. S.,C
5629,990,Planet Earth,A
43,990,Planet Earth,A-
2993,990,Planet Earth,A
4522,990,Planet Earth,C
5987,990,Planet Earth,A
3637,990,Introduction to Human Geography,A
2210,990,World Regional Geography,A
2748,990,World Regional Geography,A
6071,990,Elementary German,C+
4141,990,Fitness Assessment and Management,C
646,990,Fitness Assessment and Management,F
1219,990,Fitness Assessment and Management,B
5091,990,Fitness Assessment and Management,A
1930,990,Fitness Assessment and Management,B
5918,990,Fitness Assessment and Management,A
9767,990,Fitness Assessment and Management,F
43,990,Fitness Assessment and Management,A
1954,990,Fitness Assessment and Management,A
7129,990,Fitness Assessment and Management,A
2314,990,Fitness Assessment and Management,A
9590,990,Fitness Assessment and Management,A
9812,990,Fitness Assessment and Management,A
5338,990,Fitness Assessment and Management,A
6205,990,Fitness Assessment and Management,A
1763,990,Fitness Assessment and Management,A
7650,990,Fitness Assessment and Management,A
494,990,Fitness Assessment and Management,A
3218,990,Fitness Assessment and Management,B
6470,990,Fitness Assessment and Management,F
1344,990,Fitness Assessment and Management,B
9533,990,Fitness Assessment and Management,B
6896,990,Fitness Assessment and Management,B
5499,990,Fitness Assessment and Management,A
5581,990,Fitness Assessment and Management,C
2188,990,Fitness Assessment and Management,B
3787,990,Weight Training,A
192,990,Badminton,A
7852,990,Badminton,A
1344,990,Golf,A
6577,990,Jogging/Walking,A
9405,990,Jogging/Walking,B
1321,990,Relaxation,A
6977,990,Personal Conditioning,C
6071,990,Scuba Diving,B+
833,990,Scuba Diving,A
8488,990,Racquet Sports,A
7650,990,Racquet Sports,A
8259,990,Racquet Sports,A
9140,990,Swimming,A
5091,990,Swimming,A
2210,990,Volleyball,A
3787,990,Volleyball,A
192,990,Volleyball,A
7132,990,Volleyball,A
2484,990,Volleyball,A
411,990,Volleyball,A
2993,990,Downhill Skiing,A
6166,990,World Civilization I,A-
10402,990,World Civilization I,C+
1965,990,World Civilization I,B-
8825,990,World Civilization II,A
1321,990,World Civilization II,B+
6577,990,World Civilization II,C+
2314,990,World Civilization II,B
2971,990,World Civilization II,A
7168,990,World Civilization II,A
6470,990,World Civilization II,A
7244,990,World Civilization II,A-
3895,990,World Civilization II,A
411,990,World Civilization II,A
5980,990,History of the United States to 1877,B-
10590,990,History of the United States since 1877,B+
8513,990,"Native American History, What you thought you knew",B+
7364,990,Women in European Civilization,A-
7461,990,Modern Japan,D
4392,990,Introduction to Japanese II,C
6846,990,Bodywork for Musicians,A
18,990,Music Appreciation,F
5259,990,Music Appreciation,B
3637,990,Music Appreciation,A
8825,990,Music Appreciation,A
7651,990,Music Appreciation,A
2592,990,Music Appreciation,B
1344,990,Music Appreciation,A
5338,990,Music Appreciation,A
7650,990,Music Appreciation,A
7168,990,Music Appreciation,A
5499,990,Music Appreciation,A
4392,990,Music Appreciation,A
9121,990,University Bands,A
6764,990,University Bands,A
1763,990,University Bands,A
8272,990,University Bands,A
4392,990,University Bands,A
2484,990,Aural Skills II,A
6417,990,Choir,A
100,990,Choir,A
4392,990,Choir,A
100,990,Music Theory II: Tonal Music Theory with MIDI,A
6577,990,Choir,A
1763,990,Choir,A
2484,990,Choir,A
8488,990,Choir,A
9121,990,History of Rock and Roll,A-
4392,990,First Semester Lessons,A
3551,990,Fourth Semester Lessons,A
9986,990,Introduction to Philosophy,A
9572,990,Introduction to Philosophy,B-
2669,990,"Science, Technology, and Ethics",A
3794,990,"Science, Technology, and Ethics",B+
6144,990,"Science, Technology, and Ethics",A
7841,990,"Science, Technology, and Ethics",A-
4260,990,"Science, Technology, and Ethics",A-
5357,990,"Science, Technology, and Ethics",A-
10436,990,"Science, Technology, and Ethics",B
7244,990,"Science, Technology, and Ethics",A-
1496,990,"Science, Technology, and Ethics",A
9405,990,"Science, Technology, and Ethics",B-
